Pk_int,Pk_true,Bk_int,f,Omega_m,Omega_b,h,n_s,sigma_8
/path/to/Pk_contaminated/inbox/latin_hypercube/79/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/79/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/79/0/Bk_6k_pyspectrum-dz.dat,0.0930207583429723,0.4199,0.03027,0.7053,0.9305,0.7645
/path/to/Pk_contaminated/inbox/latin_hypercube/80/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/80/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/80/0/Bk_6k_pyspectrum-dz.dat,0.0280401497111957,0.3883,0.03243,0.6197,1.0961,0.9873
/path/to/Pk_contaminated/inbox/latin_hypercube/81/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/81/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/81/0/Bk_6k_pyspectrum-dz.dat,0.0767013623308418,0.4481,0.05843,0.6017,0.9547,0.7305
/path/to/Pk_contaminated/inbox/latin_hypercube/82/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/82/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/82/0/Bk_6k_pyspectrum-dz.dat,0.0184981801502599,0.3493,0.06927,0.8381000000000001,1.1267,0.7595000000000001
/path/to/Pk_contaminated/inbox/latin_hypercube/83/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/83/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/83/0/Bk_6k_pyspectrum-dz.dat,0.0287729256506452,0.4937,0.06485,0.7677,0.9363,0.6611
/path/to/Pk_contaminated/inbox/latin_hypercube/84/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/84/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/84/0/Bk_6k_pyspectrum-dz.dat,0.0413438693820034,0.3185,0.06115,0.6531,0.9139,0.6865
/path/to/Pk_contaminated/inbox/latin_hypercube/85/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/85/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/85/0/Bk_6k_pyspectrum-dz.dat,0.0744091061166795,0.1805,0.05081,0.6989,1.1073,0.8441
/path/to/Pk_contaminated/inbox/latin_hypercube/86/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/86/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/86/0/Bk_6k_pyspectrum-dz.dat,0.1024999339407252,0.3027,0.05517,0.8331,1.0435,0.8647
/path/to/Pk_contaminated/inbox/latin_hypercube/87/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/87/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/87/0/Bk_6k_pyspectrum-dz.dat,0.0631794885385465,0.2289,0.03937,0.7179,1.0747,0.7849
/path/to/Pk_contaminated/inbox/latin_hypercube/88/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/88/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/88/0/Bk_6k_pyspectrum-dz.dat,0.1054473037306407,0.3440999999999999,0.05847,0.5813,1.0351,0.8769
/path/to/Pk_contaminated/inbox/latin_hypercube/89/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/89/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/89/0/Bk_6k_pyspectrum-dz.dat,0.0688715352437223,0.4203,0.05911,0.7891,0.9101,0.7967
/path/to/Pk_contaminated/inbox/latin_hypercube/90/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/90/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/90/0/Bk_6k_pyspectrum-dz.dat,0.102165822235496,0.4501,0.03489,0.6297,0.9821,0.7103
/path/to/Pk_contaminated/inbox/latin_hypercube/91/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/91/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/91/0/Bk_6k_pyspectrum-dz.dat,0.1067650824240834,0.1621,0.06253,0.5127,1.0897,0.7869
/path/to/Pk_contaminated/inbox/latin_hypercube/92/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/92/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/92/0/Bk_6k_pyspectrum-dz.dat,0.0240672171578852,0.1493,0.05151,0.5963,0.9533,0.7167
/path/to/Pk_contaminated/inbox/latin_hypercube/93/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/93/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/93/0/Bk_6k_pyspectrum-dz.dat,0.0940278656984928,0.4007,0.06655,0.5953,0.8499,0.8674999999999999
/path/to/Pk_contaminated/inbox/latin_hypercube/94/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/94/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/94/0/Bk_6k_pyspectrum-dz.dat,0.0130166365760936,0.1225,0.05721,0.6427,1.1281,0.8883
/path/to/Pk_contaminated/inbox/latin_hypercube/95/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/95/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/95/0/Bk_6k_pyspectrum-dz.dat,0.1000751798820209,0.1005,0.04189,0.5133,1.0107,0.9421
/path/to/Pk_contaminated/inbox/latin_hypercube/96/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/96/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/96/0/Bk_6k_pyspectrum-dz.dat,0.0677105050695877,0.1485,0.06533,0.6069,0.9189,0.8838999999999999
/path/to/Pk_contaminated/inbox/latin_hypercube/97/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/97/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/97/0/Bk_6k_pyspectrum-dz.dat,0.0616529002408977,0.1669,0.06797,0.8227,1.1353,0.7321
/path/to/Pk_contaminated/inbox/latin_hypercube/98/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/98/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/98/0/Bk_6k_pyspectrum-dz.dat,0.0491003566875928,0.3397,0.04169,0.7067,1.1365,0.9513
/path/to/Pk_contaminated/inbox/latin_hypercube/99/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/99/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/99/0/Bk_6k_pyspectrum-dz.dat,0.0832988419434543,0.1029,0.06613,0.7767000000000001,1.0115,0.6411
/path/to/Pk_contaminated/inbox/latin_hypercube/100/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/100/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/100/0/Bk_6k_pyspectrum-dz.dat,0.0353245915840059,0.3133,0.06231,0.5619,0.9675,0.9093
/path/to/Pk_contaminated/inbox/latin_hypercube/101/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/101/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/101/0/Bk_6k_pyspectrum-dz.dat,0.0779292196640133,0.2613,0.04979,0.7797000000000001,1.0447,0.8729
/path/to/Pk_contaminated/inbox/latin_hypercube/102/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/102/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/102/0/Bk_6k_pyspectrum-dz.dat,0.0821147799331809,0.3339,0.04729,0.8667,0.8075,0.8889
/path/to/Pk_contaminated/inbox/latin_hypercube/103/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/103/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/103/0/Bk_6k_pyspectrum-dz.dat,0.0789217038450442,0.1071,0.03435,0.8899,0.8877,0.9519
/path/to/Pk_contaminated/inbox/latin_hypercube/104/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/104/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/104/0/Bk_6k_pyspectrum-dz.dat,0.0699201018742756,0.4873,0.04385,0.8929,0.8107000000000001,0.9823
/path/to/Pk_contaminated/inbox/latin_hypercube/105/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/105/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/105/0/Bk_6k_pyspectrum-dz.dat,0.0544857247992112,0.2051,0.05197,0.5955,0.8119000000000001,0.6643
/path/to/Pk_contaminated/inbox/latin_hypercube/106/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/106/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/106/0/Bk_6k_pyspectrum-dz.dat,0.0963602662723749,0.1073,0.06093,0.8559000000000001,0.9705,0.6199
/path/to/Pk_contaminated/inbox/latin_hypercube/107/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/107/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/107/0/Bk_6k_pyspectrum-dz.dat,0.09166389314238,0.1645,0.05257,0.7743,1.0311,0.6149
/path/to/Pk_contaminated/inbox/latin_hypercube/108/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/108/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/108/0/Bk_6k_pyspectrum-dz.dat,0.0317799593462263,0.4283,0.04377,0.8311,0.9231,0.8263
/path/to/Pk_contaminated/inbox/latin_hypercube/109/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/109/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/109/0/Bk_6k_pyspectrum-dz.dat,0.0486523925294601,0.2637,0.05445,0.8041,0.9777,0.7881
/path/to/Pk_contaminated/inbox/latin_hypercube/110/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/110/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/110/0/Bk_6k_pyspectrum-dz.dat,0.0538877762667578,0.3933,0.04875,0.8745,0.8863,0.8775
/path/to/Pk_contaminated/inbox/latin_hypercube/111/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/111/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/111/0/Bk_6k_pyspectrum-dz.dat,0.0768280679229401,0.3631000000000001,0.04249,0.7619,0.8847,0.6769
/path/to/Pk_contaminated/inbox/latin_hypercube/112/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/112/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/112/0/Bk_6k_pyspectrum-dz.dat,0.1066683346789572,0.4613,0.05221,0.5553,1.0749,0.8533
/path/to/Pk_contaminated/inbox/latin_hypercube/113/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/113/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/113/0/Bk_6k_pyspectrum-dz.dat,0.0927011035790405,0.2517,0.05437,0.6943,0.9987,0.9843
/path/to/Pk_contaminated/inbox/latin_hypercube/114/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/114/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/114/0/Bk_6k_pyspectrum-dz.dat,0.019423553655619,0.2047,0.04955,0.6387,0.9013,0.8139000000000001
/path/to/Pk_contaminated/inbox/latin_hypercube/115/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/115/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/115/0/Bk_6k_pyspectrum-dz.dat,0.0114618279608085,0.3097,0.04639,0.6339,0.8969,0.8993
/path/to/Pk_contaminated/inbox/latin_hypercube/116/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/116/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/116/0/Bk_6k_pyspectrum-dz.dat,0.0685064015245735,0.4206999999999999,0.04315,0.8025,0.8333,0.7165
/path/to/Pk_contaminated/inbox/latin_hypercube/117/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/117/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/117/0/Bk_6k_pyspectrum-dz.dat,0.0771116637868849,0.4793,0.04129,0.5345,1.0161,0.6361
/path/to/Pk_contaminated/inbox/latin_hypercube/118/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/118/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/118/0/Bk_6k_pyspectrum-dz.dat,0.0140380304051752,0.1049,0.03655,0.7333000000000001,0.8439,0.6853
/path/to/Pk_contaminated/inbox/latin_hypercube/119/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/119/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/119/0/Bk_6k_pyspectrum-dz.dat,0.0485211542295745,0.4027,0.04205,0.5149,1.1757,0.6071
/path/to/Pk_contaminated/inbox/latin_hypercube/120/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/120/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/120/0/Bk_6k_pyspectrum-dz.dat,0.0170890498424926,0.3879,0.03073,0.8461000000000001,1.1355,0.7649
/path/to/Pk_contaminated/inbox/latin_hypercube/121/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/121/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/121/0/Bk_6k_pyspectrum-dz.dat,0.0389997036528117,0.2541,0.04943,0.7997000000000001,0.9459,0.8818999999999999
/path/to/Pk_contaminated/inbox/latin_hypercube/122/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/122/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/122/0/Bk_6k_pyspectrum-dz.dat,0.0683565204615033,0.3765,0.06457,0.5187,0.8979,0.6375
/path/to/Pk_contaminated/inbox/latin_hypercube/123/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/123/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/123/0/Bk_6k_pyspectrum-dz.dat,0.0509048469122612,0.2601,0.06011,0.6685,1.1755,0.7705
/path/to/Pk_contaminated/inbox/latin_hypercube/124/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/124/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/124/0/Bk_6k_pyspectrum-dz.dat,0.0531267717948343,0.2693,0.04019,0.6885,1.0257,0.8407
/path/to/Pk_contaminated/inbox/latin_hypercube/125/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/125/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/125/0/Bk_6k_pyspectrum-dz.dat,0.0996763511046143,0.4487,0.03545,0.5167,1.0387,0.9291
/path/to/Pk_contaminated/inbox/latin_hypercube/126/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/126/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/126/0/Bk_6k_pyspectrum-dz.dat,0.0482513261576917,0.2757,0.06345,0.5109,0.9035,0.8867
/path/to/Pk_contaminated/inbox/latin_hypercube/127/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/127/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/127/0/Bk_6k_pyspectrum-dz.dat,0.0503329355864607,0.4301,0.06411,0.5981,0.9077,0.7837000000000001
/path/to/Pk_contaminated/inbox/latin_hypercube/128/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/128/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/128/0/Bk_6k_pyspectrum-dz.dat,0.0722108753280694,0.3385,0.05441,0.7093,0.9593,0.9561
/path/to/Pk_contaminated/inbox/latin_hypercube/129/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/129/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/129/0/Bk_6k_pyspectrum-dz.dat,0.0835453173937911,0.1571,0.03743,0.7177,1.1263,0.8045
/path/to/Pk_contaminated/inbox/latin_hypercube/130/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/130/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/130/0/Bk_6k_pyspectrum-dz.dat,0.0798844934692667,0.4185,0.04403,0.6737,0.8949,0.9855
/path/to/Pk_contaminated/inbox/latin_hypercube/131/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/131/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/131/0/Bk_6k_pyspectrum-dz.dat,0.1093991197614735,0.2049,0.06641,0.6451,1.0923,0.8105
/path/to/Pk_contaminated/inbox/latin_hypercube/132/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/132/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/132/0/Bk_6k_pyspectrum-dz.dat,0.0906307492135788,0.2251,0.05921,0.7255,1.1383,0.9515
/path/to/Pk_contaminated/inbox/latin_hypercube/133/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/133/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/133/0/Bk_6k_pyspectrum-dz.dat,0.0887266517765278,0.2203,0.06073,0.6263,1.1229,0.8983
/path/to/Pk_contaminated/inbox/latin_hypercube/134/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/134/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/134/0/Bk_6k_pyspectrum-dz.dat,0.0642108088974492,0.4661,0.03843,0.5799,1.0631,0.7726999999999999
/path/to/Pk_contaminated/inbox/latin_hypercube/135/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/135/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/135/0/Bk_6k_pyspectrum-dz.dat,0.0799124596697146,0.3009,0.03847,0.6027,1.1343,0.8559
/path/to/Pk_contaminated/inbox/latin_hypercube/136/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/136/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/136/0/Bk_6k_pyspectrum-dz.dat,0.0297771404130476,0.4285,0.03207,0.6589,1.1405,0.9331
/path/to/Pk_contaminated/inbox/latin_hypercube/137/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/137/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/137/0/Bk_6k_pyspectrum-dz.dat,0.1011129935463661,0.3721,0.03619,0.7657,0.8987,0.7621
/path/to/Pk_contaminated/inbox/latin_hypercube/138/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/138/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/138/0/Bk_6k_pyspectrum-dz.dat,0.0955888968577473,0.1797,0.04329,0.5375,0.8583000000000001,0.7763
/path/to/Pk_contaminated/inbox/latin_hypercube/139/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/139/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/139/0/Bk_6k_pyspectrum-dz.dat,0.0569455535824484,0.1969,0.03141,0.7543,0.8319000000000001,0.9445
/path/to/Pk_contaminated/inbox/latin_hypercube/140/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/140/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/140/0/Bk_6k_pyspectrum-dz.dat,0.0428854112178811,0.1933,0.05559,0.7801,0.8109000000000001,0.9181
/path/to/Pk_contaminated/inbox/latin_hypercube/141/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/141/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/141/0/Bk_6k_pyspectrum-dz.dat,0.0294242901597597,0.4411,0.03927,0.6371,1.1449,0.8267
/path/to/Pk_contaminated/inbox/latin_hypercube/142/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/142/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/142/0/Bk_6k_pyspectrum-dz.dat,0.1022651051699958,0.4166999999999999,0.06075,0.6653,1.0505,0.9031
/path/to/Pk_contaminated/inbox/latin_hypercube/143/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/143/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/143/0/Bk_6k_pyspectrum-dz.dat,0.0767868418596953,0.3141,0.03023,0.8187,0.9673,0.7785
/path/to/Pk_contaminated/inbox/latin_hypercube/144/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/144/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/144/0/Bk_6k_pyspectrum-dz.dat,0.062475945553363,0.3667,0.04271,0.6373,0.8315,0.8503000000000001
/path/to/Pk_contaminated/inbox/latin_hypercube/145/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/145/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/145/0/Bk_6k_pyspectrum-dz.dat,0.0965564898836923,0.3387,0.05575,0.5025,0.9689,0.6169
/path/to/Pk_contaminated/inbox/latin_hypercube/146/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/146/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/146/0/Bk_6k_pyspectrum-dz.dat,0.0530649537855169,0.1781,0.04431,0.5667,1.1453,0.9387
/path/to/Pk_contaminated/inbox/latin_hypercube/147/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/147/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/147/0/Bk_6k_pyspectrum-dz.dat,0.0173281762521849,0.1655,0.05591,0.6795,1.1107,0.6455
/path/to/Pk_contaminated/inbox/latin_hypercube/148/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/148/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/148/0/Bk_6k_pyspectrum-dz.dat,0.0644805758379477,0.4281,0.04913,0.5235,0.8961,0.7957
/path/to/Pk_contaminated/inbox/latin_hypercube/149/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/149/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/149/0/Bk_6k_pyspectrum-dz.dat,0.0964823454086506,0.2021,0.05355,0.7125,0.8747,0.8696999999999999
/path/to/Pk_contaminated/inbox/latin_hypercube/150/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/150/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/150/0/Bk_6k_pyspectrum-dz.dat,0.0273496349170525,0.1773,0.04201,0.5707,0.9651,0.7945
/path/to/Pk_contaminated/inbox/latin_hypercube/151/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/151/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/151/0/Bk_6k_pyspectrum-dz.dat,0.100103930053007,0.4541,0.05667,0.6496999999999999,0.9897,0.9655
/path/to/Pk_contaminated/inbox/latin_hypercube/152/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/152/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/152/0/Bk_6k_pyspectrum-dz.dat,0.0742737554821725,0.1589,0.05995,0.7131000000000001,1.1243,0.7857000000000001
/path/to/Pk_contaminated/inbox/latin_hypercube/153/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/153/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/153/0/Bk_6k_pyspectrum-dz.dat,0.0704272742134865,0.4227000000000001,0.06823,0.5687,0.8699,0.6990999999999999
/path/to/Pk_contaminated/inbox/latin_hypercube/154/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/154/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/154/0/Bk_6k_pyspectrum-dz.dat,0.0181231453370771,0.1509,0.06409,0.6967,0.9979,0.6693
/path/to/Pk_contaminated/inbox/latin_hypercube/155/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/155/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/155/0/Bk_6k_pyspectrum-dz.dat,0.095273019182651,0.1065,0.04339,0.7155,0.8767,0.7563
/path/to/Pk_contaminated/inbox/latin_hypercube/156/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/156/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/156/0/Bk_6k_pyspectrum-dz.dat,0.0857117032525254,0.2113,0.06365,0.6963,0.8785000000000001,0.8569
/path/to/Pk_contaminated/inbox/latin_hypercube/157/0/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/157/0/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/157/0/Bk_6k_pyspectrum-dz.dat,0.0356563347507292,0.2811,0.05577,0.7837000000000001,1.0343,0.8603
